Fecha,Equipo,Componente,Aceite Lubricante,nflota,cambioLubricanate,Contenido de agua %,Punto de inflamacion °C,Glicol %,Nitracion A/cm,Oxidación A/cm,Hollín %,Sulfatacion A/cm,Diesel %,N de part >4µm,N° de part >6µm,N° de part>14µm,Código ISO 4406,Viscosidad 100°C cSt(mm2/s),Viscosidad 40°C cSt(mm2/s),TAN mg KOH/g,TBN mg KOH/g,Plata (Ag) ppm,Aluminio (Al) ppm,Bario (Ba) ppm,Boro (B) ppm,Calcio (Ca) ppm,Cromo (Cr) ppm,Cobre (Cu) ppm,Hierro (Fe) ppm,Potasio (K) ppm,Magnesio (Mg) ppm,Molibdeno (Mo) ppm,Sodio (Na) ppm,Níquel (Ni) ppm,Plomo (Pb) ppm,Fósforo (P) ppm,Silicio (Si) ppm,Estaño (Sn) ppm,Titanio (Ti) ppm,Vanadio (V) ppm,Zinc (Zn) ppm,Residuo Ferroso Total mg/kg,Numero Muestra,Numero Registro,Numero Serie Equipo,Criticidad
2022-01-05 00:00:00,KOMATSU 950 E4,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,914,Cambio Aceite,0.15,205,0.1,1,4,1.35,0,0.26,3706,1826,723,19/18/15,17.16,108.11,1.93,4,4,5,5,7,516,5,13,44,4,6,6,17,5,6,9,5,9,2,8,21,106,E00804,804,LAJ000,Normal
2022-01-05 00:00:00,KOMATSU 930E-4SE,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,512,Cambio Aceite,0.15,227,0.04,1,3,0.8,1,0.95,2786,3965,551,21/18/16,17.85,80.77,1.89,2,3,3,3,7,260,8,9,19,1,9,0,7,6,8,5,10,1,0,5,93,89,A00805,805,LAJ312,Normal
2022-01-06 00:00:00,KOMATSU 930-E4,MOTOR,MOBIL DELVAC 15W40,RT2,Cambio Aceite,0.48,243,0.0,1,3,1.9,3,0.4,4458,2556,232,20/17/16,14.69,102.29,0.63,7,3,2,6,6,755,6,2,29,2,1,4,13,7,9,5,12,6,0,1,94,91,A00806,806,LAJ562,Normal
2022-01-06 00:00:00,KOMATSU 950 E4,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,G126,Muestreo,0.45,239,0.16,4,3,1.45,4,0.02,3239,4990,848,21/16/14,12.42,85.69,1.36,1,2,4,8,5,119,9,5,13,0,3,4,5,1,1,8,3,3,3,6,17,152,E00807,807,LAJ125,Normal
2022-01-06 00:00:00,KOMATSU 930-E4,SISTEMA HIDRAULICO,MOBIL DTE 24,914,Cambio Aceite,0.4,248,0.08,4,2,1.19,0,0.95,2048,2052,705,21/16/13,13.24,117.79,0.41,4,4,4,0,2,692,5,1,2,2,6,0,27,1,5,6,7,9,1,1,94,171,B00808,808,LAJ620,Normal
2022-01-06 00:00:00,KOMATSU 930 E4,MANDO FINAL,MOBIL MOBILTRANS HD 30,G126,Cambio Aceite,0.12,225,0.02,3,1,0.15,3,0.71,2212,4904,921,20/17/14,16.08,93.34,0.2,4,0,8,5,0,132,6,0,35,3,3,9,10,8,8,6,3,8,9,5,27,4,A00809,809,LAJ613,Normal
2022-01-06 00:00:00,KOMATSU 950 E4,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,G127,Muestreo,0.76,180,0.33,4,4,1.38,3,0.26,7952,3890,328,19/18/16,17.33,114.86,1.25,6,4,3,6,9,333,9,7,32,5,3,3,22,6,1,7,14,9,0,3,37,71,B00810,810,LAJ222,Normal
2022-01-07 00:00:00,KOMATSU 950 E4,DIFERENCIAL DEL,MOBIL MOBILTRANS HD 30,G128,Muestreo,0.07,246,0.32,4,3,0.64,4,0.39,6659,650,394,18/17/13,17.25,88.08,1.55,9,0,6,1,9,782,1,13,83,1,4,3,12,0,4,2,2,5,0,3,83,77,D00811,811,LAJ416,Normal
2022-01-07 00:00:00,KOMATSU 930 E5,MOTOR TRACCION DER,MOBIL SHC GEAR 680,RT1,Muestreo,0.56,222,0.3,2,4,0.48,0,0.54,3985,1252,980,19/18/16,14.44,92.73,2.22,8,3,12,9,6,217,9,27,139,8,3,5,5,7,8,6,22,7,9,1,7,209,E00812,812,LAJ192,Atencion
2022-01-07 00:00:00,CATERPILLAR 24M,MOTOR TRACCION DER,MOBIL SHC GEAR 680,RT3,Cambio Aceite,0.15,218,0.22,2,0,0.07,1,0.26,5999,3438,836,19/18/15,15.99,102.31,1.2,5,1,4,9,2,160,2,12,17,8,4,7,23,3,5,6,12,4,8,7,56,11,D00813,813,LAJ793,Normal
2022-01-07 00:00:00,KOMATSU 950 E4,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,912,Muestreo,0.83,199,0.46,2,2,1.65,4,0.43,8835,1838,982,19/17/13,17.18,107.55,2.75,2,4,13,7,2,691,0,18,130,9,9,8,16,0,7,0,15,7,6,7,7,260,D00814,814,LAJ185,Atencion
2022-01-07 00:00:00,KOMATSU 950 E3,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,G127,Muestreo,0.36,184,0.34,4,2,1.86,1,0.42,9236,4391,644,18/19/16,15.15,99.39,2.75,4,3,12,7,4,840,1,22,134,5,1,2,16,3,6,8,17,0,3,7,78,229,C00815,815,LAJ956,Atencion
2022-01-08 00:00:00,CATERPILLAR 988H,MOTOR,MOBIL DELVAC 15W40,515,Muestreo,0.21,241,0.49,3,2,1.93,0,0.88,2158,4358,498,19/16/13,14.15,87.24,3.83,0,2,25,3,4,707,1,33,285,8,5,3,21,9,6,0,39,2,3,1,45,560,E00816,816,LAJ632,Critico
2022-01-08 00:00:00,KOMATSU 930-E4,MANDO FINAL TRA.IZQ,MOBIL MOBILTRANS HD 30,G129,Cambio Aceite,0.39,185,0.12,2,4,1.73,3,0.45,5733,2340,662,21/17/15,15.27,95.86,0.13,7,0,2,7,3,93,6,8,73,0,5,1,0,4,0,2,9,1,7,9,38,141,C00817,817,LAJ181,Normal
2022-01-08 00:00:00,KOMATSU 930E-4SE,DIFERENCIAL DEL,MOBIL MOBILTRANS HD 30,915,Muestreo,0.38,220,0.09,0,0,1.18,4,0.88,8882,3450,783,20/16/14,11.97,107.25,1.35,2,2,1,8,5,684,3,7,70,8,2,4,7,7,8,9,7,8,2,0,28,93,D00818,818,LAJ531,Normal
2022-01-08 00:00:00,KOMATSU 950 E3,DIFERENCIAL DEL,MOBIL MOBILTRANS HD 30,RT4,Cambio Aceite,0.21,217,0.28,0,1,0.57,1,0.97,4020,4833,239,21/16/16,14.92,87.89,1.07,7,1,3,1,6,460,0,7,63,5,0,3,25,8,9,8,0,0,6,6,4,151,A00819,819,LAJ263,Normal
2022-01-08 00:00:00,KOMATSU 980 E5,MANDO FINAL TRA.IZQ,MOBIL MOBILTRANS HD 30,G129,Cambio Aceite,0.61,210,0.33,2,0,1.34,1,0.25,6122,898,317,18/17/16,15.35,81.38,1.6,1,1,2,7,9,257,6,14,95,2,5,3,5,5,5,0,2,3,5,5,17,126,C00820,820,LAJ185,Normal
2022-01-09 00:00:00,KOMATSU 950 E4,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,G129,Muestreo,0.77,199,0.33,4,2,1.84,0,0.13,8836,4147,226,19/16/15,15.6,88.17,3.95,2,4,29,0,0,693,2,47,204,7,4,2,11,0,8,7,38,1,5,2,55,569,B00821,821,LAJ555,Critico
2022-01-09 00:00:00,CATERPILLAR 24M,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,515,Muestreo,0.4,185,0.14,3,3,0.99,0,0.38,7724,3784,625,18/17/15,16.55,97.25,0.39,2,3,7,1,4,864,3,13,48,6,1,6,1,0,9,0,12,6,5,4,85,190,E00822,822,LAJ928,Normal
2022-01-09 00:00:00,KOMATSU 980 E5,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,RT1,Cambio Aceite,0.56,246,0.17,2,4,0.25,4,0.93,9816,769,494,21/18/14,11.54,109.94,3.57,0,1,25,3,0,309,2,39,226,4,7,5,4,9,3,8,43,5,7,8,59,542,E00823,823,LAJ255,Critico
2022-01-09 00:00:00,CAEX,MOTOR,MOBIL DELVAC 15W40,911,Cambio Aceite,0.77,229,0.09,2,1,1.25,3,0.43,4667,3619,522,19/18/13,16.76,106.13,0.71,9,2,8,9,0,413,2,10,94,7,0,3,26,9,4,9,7,0,4,5,3,19,B00824,824,LAJ124,Normal
2022-01-09 00:00:00,KOMATSU 930 E5,DIFERENCIAL DEL,MOBIL MOBILTRANS HD 30,RT1,Muestreo,0.36,215,0.34,0,3,1.55,1,0.26,2392,2487,288,21/18/14,16.92,106.94,2.16,0,4,19,4,2,968,9,25,150,3,6,3,1,1,9,9,17,5,4,6,98,257,D00825,825,LAJ168,Atencion
2022-01-10 00:00:00,KOMATSU 960 E2-K,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,G129,Cambio Aceite,0.46,210,0.38,3,1,0.59,0,0.43,3570,2290,563,19/16/14,11.91,80.89,0.47,0,1,5,4,5,739,9,8,51,9,8,6,14,0,2,3,2,9,0,8,70,46,B00826,826,LAJ026,Normal
2022-01-10 00:00:00,CAEX,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,912,Muestreo,0.85,222,0.09,0,2,1.14,0,0.44,2138,3636,954,18/16/13,11.7,119.63,0.68,9,1,1,7,2,365,9,8,66,4,6,9,7,9,2,5,14,2,9,9,41,191,C00827,827,LAJ533,Normal
2022-01-10 00:00:00,KOMATSU 930 E4,MANDO FINAL TRA.IZQ,MOBIL MOBILTRANS HD 30,G127,Muestreo,0.74,191,0.24,2,4,1.03,3,0.92,4927,1336,510,21/17/14,11.93,112.15,1.99,4,4,2,1,5,185,7,3,31,8,3,7,17,7,5,9,13,1,5,6,32,121,E00828,828,LAJ549,Normal
2022-01-10 00:00:00,CATERPILLAR 797F,MOTOR,MOBIL DELVAC 15W40,915,Cambio Aceite,0.14,247,0.02,1,1,1.11,4,0.42,4559,839,842,19/16/14,12.36,90.41,0.55,7,3,7,1,5,452,1,6,6,9,3,0,9,8,1,6,1,2,5,4,25,87,B00829,829,LAJ756,Normal
2022-01-10 00:00:00,KOMATSU 950 E4,MANDO FINAL TRA.IZQ,MOBIL MOBILTRANS HD 30,511,Cambio Aceite,0.68,183,0.24,2,3,0.47,1,0.96,6362,2957,162,19/17/13,16.84,110.57,1.66,1,3,7,3,2,959,0,12,9,1,3,8,2,7,8,3,5,4,5,1,85,7,B00830,830,LAJ734,Normal
2022-01-11 00:00:00,KOMATSU 930 E4,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,511,Muestreo,0.51,186,0.24,0,4,0.61,4,0.1,9280,1757,682,19/19/16,14.14,83.0,1.83,4,3,1,8,8,248,7,5,41,6,9,1,18,0,3,7,14,9,6,4,84,167,B00831,831,LAJ218,Normal
2022-01-11 00:00:00,KOMATSU 930 E3,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,915,Cambio Aceite,0.85,244,0.18,2,3,0.01,1,0.48,2048,1337,661,21/16/14,15.99,90.64,1.36,9,3,1,5,9,16,5,12,59,3,4,1,3,6,7,7,12,4,9,4,62,186,C00832,832,LAJ658,Normal
2022-01-11 00:00:00,CATERPILLAR 24M,MANDO FINAL TRA.IZQ,MOBIL MOBILTRANS HD 30,513,Cambio Aceite,0.51,215,0.27,4,3,0.29,0,0.16,9426,3665,403,20/19/15,12.6,117.3,2.8,7,1,13,5,8,402,5,22,159,3,2,8,29,2,2,5,21,0,7,3,0,424,B00833,833,LAJ550,Atencion
2022-01-11 00:00:00,CATERPILLAR 797F,MOTOR,MOBIL DELVAC 15W40,RT2,Muestreo,0.5,198,0.24,0,1,0.28,2,0.65,1548,1133,985,20/18/16,16.47,86.11,0.56,5,3,1,2,4,390,4,14,64,9,7,4,25,7,0,6,13,7,4,0,27,5,D00834,834,LAJ701,Normal
2022-01-11 00:00:00,CAEX,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,G127,Cambio Aceite,0.56,195,0.17,1,3,0.35,1,0.69,9185,1594,525,21/18/16,10.33,111.78,0.07,3,1,4,3,2,258,7,11,63,3,0,0,14,0,5,6,10,8,4,8,5,34,E00835,835,LAJ939,Normal
2022-01-12 00:00:00,CATERPILLAR 24M,MOTOR TRACCION DER,MOBIL SHC GEAR 680,RT2,Cambio Aceite,0.99,203,0.27,4,1,1.26,0,0.92,4472,1189,709,19/19/16,16.15,91.42,0.23,5,1,5,9,1,806,1,7,10,0,5,5,20,6,4,4,12,4,0,9,46,159,A00836,836,LAJ765,Normal
2022-01-12 00:00:00,KOMATSU 930E-4SE,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,511,Muestreo,0.76,221,0.09,3,0,1.11,0,0.69,3089,4071,240,21/17/15,13.54,86.08,2.85,1,1,17,7,2,626,3,17,100,3,4,3,18,7,3,6,22,8,2,9,75,200,E00837,837,LAJ993,Atencion
2022-01-12 00:00:00,CATERPILLAR 988H,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,RT4,Muestreo,0.35,225,0.17,4,2,0.43,1,0.62,1710,1466,746,20/19/16,16.04,85.12,2.92,6,4,18,1,1,791,0,22,182,0,2,3,15,1,4,8,17,2,9,6,78,453,C00838,838,LAJ815,Atencion
2022-01-12 00:00:00,KOMATSU 980 E5,MANDO FINAL TRA.IZQ,MOBIL MOBILTRANS HD 30,914,Cambio Aceite,0.35,199,0.13,4,3,0.24,3,0.97,5407,3695,333,20/18/13,15.26,106.2,0.74,0,1,9,7,1,183,4,4,81,6,4,6,15,6,7,5,12,0,3,8,88,109,D00839,839,LAJ364,Normal
2022-01-12 00:00:00,CATERPILLAR 24M,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,RT2,Muestreo,0.21,211,0.37,3,0,0.07,4,0.21,9183,1382,583,18/17/13,14.43,93.65,0.61,0,4,9,6,3,345,8,14,54,1,5,8,9,6,5,6,10,0,4,4,83,40,C00840,840,LAJ273,Normal
2022-01-13 00:00:00,KOMATSU 930E-4SE,MANDO FINAL,MOBIL MOBILTRANS HD 30,912,Muestreo,0.43,220,0.5,3,2,1.63,0,0.32,8732,1902,761,19/16/16,13.09,100.34,3.87,3,1,28,1,7,19,5,34,288,3,7,6,6,4,3,3,37,5,5,6,99,518,E00841,841,LAJ233,Critico
2022-01-13 00:00:00,KOMATSU 930 E5,MASA DERECHA,MOBIL MOBILTRANS HD 30,RT3,Cambio Aceite,0.01,191,0.14,2,2,0.55,4,0.47,1345,1274,956,18/18/14,19.85,103.66,0.38,8,2,3,3,9,462,8,12,64,3,7,0,14,1,3,7,10,0,3,5,68,107,B00842,842,LAJ065,Normal
2022-01-13 00:00:00,CATERPILLAR 24M,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,513,Muestreo,0.36,198,0.1,1,1,1.56,1,0.36,5494,3367,850,19/17/14,16.69,93.74,1.78,2,3,4,2,4,965,6,3,15,0,4,7,29,8,5,5,6,5,8,1,62,162,B00843,843,LAJ523,Normal
2022-01-13 00:00:00,KOMATSU 960 E2-K,DIFERENCIAL DEL,MOBIL MOBILTRANS HD 30,914,Cambio Aceite,0.37,183,0.1,0,3,0.43,4,0.44,1243,636,847,20/16/14,11.41,117.05,0.3,1,0,2,8,8,639,8,5,22,9,0,7,24,9,2,3,13,2,4,1,75,130,E00844,844,LAJ809,Normal
2022-01-13 00:00:00,KOMATSU 980 E5,MANDO FINAL,MOBIL MOBILTRANS HD 30,513,Cambio Aceite,0.76,216,0.09,0,3,0.65,3,0.37,9976,3273,223,21/19/14,11.39,106.13,3.85,6,3,21,0,1,265,8,38,204,2,2,3,0,7,4,9,35,8,4,1,49,530,C00845,845,LAJ984,Critico
2022-01-14 00:00:00,KOMATSU 930E-4SE,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,913,Cambio Aceite,0.68,186,0.04,0,3,0.83,3,0.31,9328,1213,420,19/17/15,19.86,83.36,1.79,0,1,6,8,8,500,6,3,41,6,4,2,1,3,1,5,6,3,0,2,62,59,A00846,846,LAJ916,Normal
2022-01-14 00:00:00,KOMATSU 980 E5,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,512,Cambio Aceite,0.31,225,0.33,2,0,0.44,4,0.52,7113,1134,243,20/17/15,12.81,112.76,0.92,2,4,9,5,1,965,6,7,12,0,1,8,5,3,1,2,9,8,7,1,76,110,E00847,847,LAJ910,Normal
2022-01-14 00:00:00,KOMATSU 980 E5,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,G129,Muestreo,0.75,229,0.44,1,4,1.3,1,0.97,3267,2078,808,20/17/15,14.06,100.82,2.31,8,2,18,2,3,907,6,25,152,6,4,3,20,8,6,4,19,8,0,1,9,475,E00848,848,LAJ466,Atencion
2022-01-14 00:00:00,KOMATSU 930 E3,DIFERENCIAL DEL,MOBIL MOBILTRANS HD 30,G128,Cambio Aceite,0.82,220,0.17,2,2,1.83,4,0.37,1423,3198,234,19/17/16,18.39,95.77,0.27,7,2,5,5,8,4,7,8,37,2,2,9,11,2,4,4,5,6,0,9,48,127,B00849,849,LAJ865,Normal
2022-01-14 00:00:00,CATERPILLAR 24M,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,915,Muestreo,0.13,186,0.47,1,0,0.47,3,0.34,1260,4567,100,20/17/14,15.54,101.41,3.4,4,2,28,9,2,877,9,41,207,0,5,3,13,6,4,6,30,6,4,1,45,586,A00850,850,LAJ267,Critico
2022-01-15 00:00:00,CATERPILLAR 24M,MANDO FINAL TRA.IZQ,MOBIL MOBILTRANS HD 30,G129,Muestreo,0.02,182,0.17,2,0,1.07,4,0.34,8376,1029,521,21/17/16,17.01,107.32,1.39,2,4,7,4,8,982,3,0,41,9,8,5,19,3,4,2,1,2,9,5,83,10,C00851,851,LAJ263,Normal
2022-01-15 00:00:00,KOMATSU 930E-4SE,MANDO FINAL,MOBIL MOBILTRANS HD 30,RT3,Muestreo,0.8,228,0.03,2,4,1.2,4,0.61,9063,3039,553,19/19/13,14.5,107.4,2.09,7,4,13,9,6,3,1,16,138,4,0,8,26,6,2,3,23,0,6,4,16,274,E00852,852,LAJ236,Atencion
2022-01-15 00:00:00,KOMATSU 930 E4,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,RT4,Muestreo,0.74,181,0.41,1,4,0.83,3,0.17,7679,3601,770,19/17/13,18.3,106.16,0.57,3,3,6,6,2,907,5,6,79,6,0,4,24,0,4,7,9,7,2,6,76,59,E00853,853,LAJ022,Normal
2022-01-15 00:00:00,KOMATSU 980 E5,SISTEMA HIDRAULICO,MOBIL DTE 24,G127,Cambio Aceite,0.72,195,0.38,0,2,1.95,1,0.12,7208,2447,258,18/17/16,18.17,98.01,3.18,2,4,23,4,3,93,5,48,247,2,9,0,20,7,9,9,39,8,4,8,64,587,B00854,854,LAJ348,Critico
2022-01-15 00:00:00,KOMATSU 930-E4,MOTOR,MOBIL DELVAC 15W40,512,Cambio Aceite,0.65,203,0.23,0,4,1.17,0,0.05,4040,3569,828,19/18/14,16.04,85.67,0.51,3,0,0,0,8,602,0,6,24,4,3,0,29,9,1,2,14,5,4,8,99,168,A00855,855,LAJ455,Normal
2022-01-16 00:00:00,CAEX,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,G126,Muestreo,0.59,231,0.44,4,3,0.75,2,0.86,9082,2246,328,18/16/16,16.55,87.33,3.35,8,3,28,9,7,175,1,38,291,6,9,4,28,1,8,8,35,7,1,8,54,593,C00856,856,LAJ298,Critico
2022-01-16 00:00:00,KOMATSU 930 E4,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,513,Cambio Aceite,0.06,243,0.04,4,4,0.53,1,0.45,6024,4480,573,18/19/14,16.82,94.1,1.54,2,0,7,7,1,824,2,14,65,3,9,1,6,0,1,5,7,6,2,7,86,140,E00857,857,LAJ024,Normal
2022-01-16 00:00:00,KOMATSU 930-E4,MOTOR,MOBIL DELVAC 15W40,511,Cambio Aceite,0.72,222,0.42,4,1,1.6,1,0.13,9207,1246,125,20/18/15,12.58,86.77,0.7,1,2,1,6,1,705,2,1,78,3,6,9,25,8,8,8,4,3,4,2,56,79,C00858,858,LAJ746,Normal
2022-01-16 00:00:00,CAEX,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,913,Muestreo,0.95,214,0.35,1,4,0.14,2,0.57,7394,1310,785,21/18/13,17.82,81.47,1.32,1,4,2,3,4,250,2,3,45,8,4,5,0,7,6,7,9,8,6,1,63,45,B00859,859,LAJ041,Normal
2022-01-16 00:00:00,KOMATSU 980 E5,MASA DERECHA,MOBIL MOBILTRANS HD 30,RT3,Cambio Aceite,0.23,181,0.35,4,1,1.99,2,0.81,4876,1778,980,19/18/13,19.29,114.54,1.57,4,3,4,7,7,252,7,4,3,0,3,6,29,1,8,8,3,5,5,6,76,25,C00860,860,LAJ947,Normal
2022-01-17 00:00:00,CATERPILLAR 24M,MOTOR TRACCION DER,MOBIL SHC GEAR 680,G127,Muestreo,0.33,206,0.06,0,3,1.51,4,0.56,5453,2727,622,19/18/14,14.04,96.11,0.6,4,0,3,7,6,88,8,6,55,5,1,8,26,8,5,5,9,7,2,7,51,75,C00861,861,LAJ165,Normal
2022-01-17 00:00:00,KOMATSU 950 E4,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,915,Cambio Aceite,0.64,245,0.45,2,1,0.89,4,0.73,4911,2405,471,18/16/13,13.19,98.76,0.96,0,4,9,3,6,526,1,0,15,4,4,2,15,0,8,7,3,2,3,1,50,50,A00862,862,LAJ563,Normal
2022-01-17 00:00:00,KOMATSU 980 E5,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,RT1,Muestreo,0.5,218,0.04,3,1,1.89,4,0.46,8848,997,969,21/17/13,17.78,99.88,1.2,0,3,7,7,5,172,5,0,63,0,6,9,20,6,5,0,13,0,9,8,21,155,A00863,863,LAJ700,Normal
2022-01-17 00:00:00,KOMATSU 950 E3,MASA DERECHA,MOBIL MOBILTRANS HD 30,915,Cambio Aceite,0.27,196,0.01,0,0,0.07,3,0.18,8298,3389,502,20/16/16,19.21,93.73,0.38,0,2,1,9,8,458,7,11,58,1,9,1,28,4,4,6,1,5,6,3,30,127,D00864,864,LAJ012,Normal
2022-01-17 00:00:00,KOMATSU 930-E4,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,512,Cambio Aceite,0.51,248,0.05,2,0,0.5,1,0.14,6972,3227,444,21/19/15,16.07,103.98,1.01,6,1,4,5,6,952,3,1,93,4,9,7,28,9,6,1,2,7,8,5,57,21,D00865,865,LAJ903,Normal
2022-01-18 00:00:00,CATERPILLAR 988H,MANDO FINAL,MOBIL MOBILTRANS HD 30,G128,Cambio Aceite,0.46,216,0.19,4,0,0.44,3,0.19,4882,4024,291,20/16/13,13.64,114.66,0.37,0,3,0,1,8,575,6,8,21,1,8,4,25,8,1,1,8,5,9,1,28,45,A00866,866,LAJ313,Normal
2022-01-18 00:00:00,KOMATSU 930E-4SE,SISTEMA HIDRAULICO,MOBIL DTE 24,912,Muestreo,0.1,243,0.01,1,4,0.61,2,0.23,3127,1185,159,18/19/14,14.43,111.05,1.69,9,4,6,2,7,55,2,14,6,9,7,1,25,0,2,9,6,3,3,7,15,135,A00867,867,LAJ782,Normal
2022-01-18 00:00:00,CAEX,DIFERENCIAL DEL,MOBIL MOBILTRANS HD 30,RT2,Cambio Aceite,0.32,231,0.09,0,1,1.46,0,0.2,6000,837,612,18/19/14,12.23,83.23,0.09,8,2,2,2,4,774,4,8,24,5,2,6,4,9,4,7,9,1,0,6,44,51,A00868,868,LAJ120,Normal
2022-01-18 00:00:00,KOMATSU 930 E3,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,G128,Cambio Aceite,0.88,182,0.17,0,3,0.57,4,0.49,8212,2064,157,21/16/15,16.39,103.9,0.21,3,1,7,0,5,339,6,13,39,8,6,1,19,8,5,3,3,9,8,1,64,148,E00869,869,LAJ691,Normal
2022-01-18 00:00:00,CATERPILLAR 988H,SISTEMA HIDRAULICO,MOBIL DTE 24,512,Cambio Aceite,0.99,195,0.08,3,3,1.43,2,0.15,4038,4050,450,18/18/13,17.42,86.28,0.74,6,4,0,3,6,643,0,10,26,1,5,0,9,3,3,8,0,4,7,0,68,109,A00870,870,LAJ520,Normal
2022-01-19 00:00:00,KOMATSU 980 E5,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,G128,Muestreo,0.43,184,0.38,3,1,1.19,4,0.45,5988,1353,182,21/19/13,18.88,92.05,1.19,3,0,7,4,5,334,6,12,48,5,7,4,16,1,9,6,2,9,8,3,69,15,D00871,871,LAJ450,Normal
2022-01-19 00:00:00,KOMATSU 930 E5,MOTOR,MOBIL DELVAC 15W40,512,Muestreo,0.55,227,0.2,0,0,1.6,0,0.43,2626,4424,176,18/17/13,18.99,101.02,1.13,4,2,8,7,9,990,9,4,99,4,1,4,0,5,8,9,11,7,5,4,3,128,E00872,872,LAJ021,Normal
2022-01-19 00:00:00,KOMATSU 950 E3,MASA DERECHA,MOBIL MOBILTRANS HD 30,512,Muestreo,0.9,214,0.36,3,1,1.1,2,0.6,8109,966,860,18/16/15,15.79,102.39,0.55,9,0,1,7,5,822,4,3,98,7,1,5,3,4,2,3,1,1,9,8,71,116,D00873,873,LAJ380,Normal
2022-01-19 00:00:00,CATERPILLAR 988H,SISTEMA HIDRAULICO,MOBIL DTE 24,914,Muestreo,0.22,218,0.1,1,0,1.73,4,0.84,5869,2089,405,19/18/14,15.55,83.22,1.34,0,3,3,2,6,298,9,2,92,4,4,9,10,1,5,4,10,5,7,5,76,45,E00874,874,LAJ195,Normal
2022-01-19 00:00:00,KOMATSU 950 E4,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,512,Muestreo,0.69,190,0.43,2,0,1.67,0,0.89,1165,2922,877,19/18/15,13.37,93.33,0.23,2,2,2,1,4,335,7,1,57,5,0,5,19,3,9,3,1,8,0,2,88,184,D00875,875,LAJ834,Normal
2022-01-20 00:00:00,KOMATSU 960 E2-K,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,911,Cambio Aceite,0.32,217,0.22,1,4,0.09,4,0.45,5442,3150,658,19/19/16,17.54,87.43,0.39,9,0,5,6,1,772,4,9,12,8,7,2,24,9,1,7,14,3,8,7,25,175,E00876,876,LAJ740,Normal
2022-01-20 00:00:00,CATERPILLAR 797F,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,513,Muestreo,0.31,197,0.01,4,0,1.32,3,0.24,9449,1700,147,18/17/13,15.78,85.3,3.38,9,0,25,9,0,26,3,35,255,1,2,7,9,8,6,1,26,7,3,7,79,549,E00877,877,LAJ501,Critico
2022-01-20 00:00:00,CATERPILLAR 797F,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,G126,Cambio Aceite,0.24,199,0.46,1,4,1.58,3,0.11,1368,3352,619,21/18/15,19.72,92.87,1.07,6,3,1,8,7,642,0,9,73,6,1,3,22,8,6,3,5,9,8,4,91,104,B00878,878,LAJ122,Normal
2022-01-20 00:00:00,CAEX,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,RT4,Cambio Aceite,0.7,199,0.05,3,0,0.58,4,0.18,2738,2884,982,19/18/13,10.81,114.88,0.54,2,3,7,3,2,504,1,11,1,5,0,1,29,6,8,6,8,0,0,4,88,16,A00879,879,LAJ417,Normal
2022-01-20 00:00:00,KOMATSU 930-E4,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,911,Cambio Aceite,0.94,219,0.38,4,4,1.03,4,0.51,2964,4815,497,21/18/13,10.28,101.67,1.44,5,4,1,8,5,203,1,3,67,0,0,0,25,5,0,5,13,8,8,9,32,87,B00880,880,LAJ778,Normal
